Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 8239, 206, 0, 0, 203, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 8239, 206, 0, 0, 203, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, 8239, 206, 0, 0, 203, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32, 8239, 206, 0, 0, 202, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
33, 8239, 206, 0, 0, 202, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 8239, 206, 0, 0, 201, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
35, 8239, 206, 0, 0, 201, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36, 8239, 205, 0, 0, 201, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
37, 8226, 205, 0, 0, 201, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
38, 8213, 205, 0, 0, 201, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
39, 8200, 205, 0, 0, 201, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
40, 8187, 205, 0, 0, 200, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
41, 8174, 205, 0, 0, 200, 4, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
42, 8161, 204, 0, 0, 200, 3, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0
43, 8135, 204, 0, 0, 199, 4, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0
44, 8109, 203, 0, 0, 199, 3, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0
45, 8070, 203, 0, 0, 199, 2, 2, 0, 0, 0, 1, 3, 0, 0, 0, 0
46, 8031, 203, 0, 0, 199, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0
47, 7992, 203, 0, 0, 199, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0
48, 7953, 203, 0, 0, 199, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0
49, 7914, 203, 0, 0, 199, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0
50, 7875, 203, 0, 0, 199, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0
51, 7832, 202, 1, 0, 198, 3, 2, 1, 0, 1, 0, 3, 0, 0, 0, 1
52, 7788, 202, 1, 0, 198, 3, 2, 0, 0, 0, 0, 3, 0, 0, 0, 1
53, 7748, 202, 1, 0, 198, 3, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0
54, 7708, 202, 1, 0, 197, 4, 2, 0, 0, 1, 0, 3, 0, 0, 0, 0
55, 7668, 202, 1, 0, 197, 4, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0
56, 7624, 202, 1, 0, 197, 4, 2, 0, 0, 0, 0, 3, 0, 0, 0, 1
57, 7580, 201, 2, 0, 196, 5, 2, 1, 0, 1, 0, 3, 0, 0, 0, 1
58, 7539, 200, 2, 0, 196, 4, 2, 0, 0, 0, 0, 4, 0, 1, 0, 0
59, 7481, 200, 2, 0, 196, 3, 3, 0, 0, 0, 1, 4, 0, 0, 0, 1
60, 7423, 199, 3, 0, 195, 4, 3, 1, 0, 1, 0, 4, 0, 0, 0, 1
61, 7368, 199, 3, 0, 195, 4, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0
62, 7313, 199, 3, 0, 194, 5, 3, 0, 0, 1, 0, 4, 0, 0, 0, 0
63, 7258, 199, 3, 0, 194, 5, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0
64, 7203, 199, 2, 0, 194, 4, 3, 0, 0, 0, 0, 5, 0, 1, 0, 0
65, 7136, 199, 2, 0, 193, 5, 3, 0, 0, 1, 0, 5, 0, 0, 0, 0
66, 7065, 198, 3, 1, 192, 6, 4, 1, 1, 1, 1, 4, 0, 0, 0, 1
67, 7010, 198, 3, 1, 192, 6, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0
68, 6955, 198, 3, 1, 192, 5, 5, 0, 0, 0, 1, 4, 0, 0, 0, 0
69, 6900, 198, 3, 1, 192, 5, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
70, 6845, 198, 3, 1, 192, 5, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
71, 6790, 198, 3, 1, 191, 6, 5, 0, 0, 1, 0, 4, 0, 0, 0, 0
72, 6735, 198, 3, 1, 191, 6, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
73, 6680, 198, 3, 1, 191, 6, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
74, 6621, 198, 3, 2, 190, 7, 6, 0, 1, 1, 1, 3, 0, 0, 0, 1
75, 6579, 198, 3, 2, 190, 7, 6, 0, 0, 0, 0, 3, 0, 0, 0, 0
76, 6533, 197, 4, 2, 189, 8, 6, 1, 0, 1, 0, 3, 0, 0, 0, 1
77, 6490, 197, 4, 3, 189, 8, 7, 0, 1, 0, 1, 2, 0, 0, 0, 0
78, 6456, 195, 4, 3, 188, 7, 7, 1, 0, 1, 0, 4, 0, 2, 0, 1
79, 6400, 195, 4, 3, 188, 7, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0
80, 6344, 195, 4, 3, 187, 8, 7, 0, 0, 1, 0, 4, 0, 0, 0, 0
81, 6288, 195, 4, 3, 187, 8, 7, 0, 0, 0, 0, 3, 1, 0, 1, 0
82, 6245, 194, 4, 3, 187, 7, 7, 0, 0, 0, 0, 4, 1, 1, 0, 0
83, 6189, 194, 4, 3, 186, 8, 7, 0, 0, 1, 0, 4, 1, 0, 0, 0
84, 6133, 194, 4, 3, 186, 8, 7, 0, 0, 0, 0, 4, 1, 0, 0, 0
85, 6073, 194, 3, 4, 185, 8, 8, 0, 1, 1, 1, 4, 1, 0, 0, 1
86, 6014, 193, 4, 4, 185, 8, 8, 1, 0, 0, 0, 4, 1, 0, 0, 1
87, 5958, 193, 4, 4, 185, 8, 8, 0, 0, 0, 0, 4, 1, 0, 0, 0
88, 5902, 192, 4, 5, 185, 7, 9, 0, 1, 0, 1, 4, 1, 1, 0, 0
89, 5846, 191, 4, 5, 185, 6, 9, 0, 0, 0, 0, 5, 1, 1, 0, 0
90, 5777, 191, 4, 5, 185, 6, 9, 0, 0, 0, 0, 5, 1, 0, 0, 0
91, 5708, 191, 3, 6, 185, 5, 10, 0, 1, 0, 1, 5, 1, 0, 0, 0
92, 5640, 191, 3, 6, 185, 5, 10, 0, 0, 0, 0, 5, 1, 0, 0, 0
93, 5572, 191, 3, 6, 185, 5, 10, 0, 0, 0, 0, 5, 1, 0, 0, 0
94, 5500, 191, 3, 7, 185, 5, 11, 0, 1, 0, 1, 4, 1, 0, 0, 1
95, 5441, 191, 3, 7, 185, 5, 11, 0, 0, 0, 0, 4, 1, 0, 0, 1
96, 5382, 190, 4, 7, 184, 5, 12, 1, 0, 1, 1, 4, 1, 0, 0, 1
97, 5326, 190, 4, 7, 184, 5, 12, 0, 0, 0, 0, 4, 1, 0, 0, 0
98, 5266, 190, 4, 7, 184, 5, 12, 0, 0, 0, 0, 4, 1, 0, 0, 1
99, 5206, 190, 4, 7, 184, 4, 13, 0, 0, 0, 1, 4, 1, 0, 0, 1
100, 5146, 190, 3, 8, 183, 4, 14, 0, 1, 1, 1, 4, 1, 0, 0, 1
101, 5091, 190, 3, 8, 183, 4, 14, 0, 0, 0, 0, 4, 1, 0, 0, 0
102, 5036, 190, 3, 8, 183, 4, 14, 0, 0, 0, 0, 4, 1, 0, 0, 0
103, 4981, 190, 3, 8, 183, 4, 14, 0, 0, 0, 0, 4, 1, 0, 0, 0
104, 4926, 190, 3, 8, 183, 4, 14, 0, 0, 0, 0, 4, 1, 0, 0, 0
105, 4871, 190, 3, 8, 182, 4, 15, 0, 0, 1, 1, 4, 1, 0, 0, 0
106, 4816, 190, 3, 8, 182, 4, 15, 0, 0, 0, 0, 4, 1, 0, 0, 0
107, 4761, 190, 3, 8, 182, 4, 15, 0, 0, 0, 0, 4, 1, 0, 0, 0
108, 4706, 190, 3, 9, 182, 4, 16, 0, 1, 0, 1, 3, 1, 0, 0, 0
109, 4664, 190, 3, 9, 182, 4, 16, 0, 0, 0, 0, 3, 1, 0, 0, 0
110, 4622, 190, 3, 9, 182, 4, 16, 0, 0, 0, 0, 3, 1, 0, 0, 0
111, 4580, 190, 3, 9, 182, 4, 16, 0, 0, 0, 0, 3, 1, 0, 0, 0
112, 4534, 190, 2, 10, 182, 3, 17, 0, 1, 0, 1, 3, 1, 0, 0, 1
113, 4485, 190, 2, 10, 181, 4, 17, 0, 0, 1, 0, 3, 1, 0, 0, 2
114, 4440, 190, 2, 11, 181, 4, 18, 0, 1, 0, 1, 2, 1, 0, 0, 1
115, 4408, 190, 2, 11, 181, 4, 18, 0, 0, 0, 0, 2, 1, 0, 0, 1
116, 4376, 190, 2, 11, 181, 4, 18, 0, 0, 0, 0, 2, 1, 0, 0, 1
117, 4348, 190, 2, 12, 181, 4, 19, 0, 1, 0, 1, 1, 1, 0, 0, 0
118, 4333, 190, 2, 12, 181, 4, 19, 0, 0, 0, 0, 1, 1, 0, 0, 0
119, 4318, 190, 2, 13, 181, 4, 20, 0, 1, 0, 1, 0, 1, 0, 0, 0
120, 4316, 190, 1, 14, 180, 5, 20, 0, 1, 1, 0, 0, 1, 0, 0, 0
121, 4315, 190, 1, 14, 180, 5, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
122, 4314, 190, 1, 14, 180, 5, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
123, 4313, 190, 1, 14, 180, 5, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
124, 4312, 190, 1, 14, 180, 5, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
125, 4311, 190, 1, 14, 180, 5, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
126, 4310, 190, 1, 14, 180, 5, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
127, 4309, 190, 1, 14, 180, 5, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
128, 4308, 190, 1, 14, 179, 6, 20, 0, 0, 1, 0, 0, 1, 0, 0, 0
129, 4307, 190, 1, 14, 179, 6, 20, 0, 0, 0, 0, 0, 1, 0, 0, 0
130, 4306, 190, 0, 15, 179, 5, 21, 0, 1, 0, 1, 0, 1, 0, 0, 0
131, 4306, 190, 0, 15, 179, 5, 21, 0, 0, 0, 0, 0, 1, 0, 0, 0
132, 4306, 190, 0, 15, 179, 5, 21, 0, 0, 0, 0, 0, 1, 0, 0, 0
133, 4306, 190, 0, 15, 179, 5, 21, 0, 0, 0, 0, 0, 1, 0, 0, 0
134, 4306, 190, 0, 15, 179, 4, 22, 0, 0, 0, 1, 0, 1, 0, 0, 0
135, 4306, 190, 0, 15, 179, 4, 22, 0, 0, 0, 0, 0, 1, 0, 0, 0
136, 4306, 190, 0, 15, 179, 4, 22, 0, 0, 0, 0, 0, 1, 0, 0, 0
137, 4306, 190, 0, 15, 179, 4, 22, 0, 0, 0, 0, 0, 1, 0, 0, 0
138, 4306, 190, 0, 15, 179, 4, 22, 0, 0, 0, 0, 0, 1, 0, 0, 0
139, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 1, 0, 1, 0, 0, 0
140, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 0, 0, 1, 0, 0, 0
141, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 0, 0, 1, 0, 0, 0
142, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 0, 0, 1, 0, 0, 0
143, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 0, 0, 1, 0, 0, 0
144, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 0, 0, 1, 0, 0, 0
145, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 0, 0, 1, 0, 0, 0
146, 4306, 190, 0, 15, 179, 3, 23, 0, 0, 0, 0, 0, 1, 0, 0, 0
147, 4306, 190, 0, 15, 179, 2, 24, 0, 0, 0, 1, 0, 1, 0, 0, 0
148, 4306, 190, 0, 15, 179, 2, 24, 0, 0, 0, 0, 0, 1, 0, 0, 0
149, 4306, 190, 0, 15, 179, 2, 24, 0, 0, 0, 0, 0, 1, 0, 0, 0
150, 4306, 190, 0, 15, 179, 2, 24, 0, 0, 0, 0, 0, 1, 0, 0, 0
151, 4306, 190, 0, 15, 179, 2, 24, 0, 0, 0, 0, 0, 1, 0, 0, 0
152, 4306, 190, 0, 15, 179, 2, 24, 0, 0, 0, 0, 0, 1, 0, 0, 0
153, 4306, 190, 0, 15, 179, 2, 24, 0, 0, 0, 0, 0, 1, 0, 0, 0
154, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 1, 0, 1, 0, 0, 0
155, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 0
156, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 0
157, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 0
158, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 0
159, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 0
160, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 0
161, 4306, 190, 0, 15, 179, 1, 25, 0, 0, 0, 0, 0, 1, 0, 0, 0
162, 4306, 190, 0, 15, 179, 0, 26, 0, 0, 0, 1, 0, 1, 0, 0, 0
