Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 8209, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
30, 8196, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
31, 8183, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
32, 8170, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
33, 8157, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
34, 8144, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
35, 8131, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
36, 8118, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
37, 8105, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
38, 8092, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
39, 8079, 205, 0, 0, 203, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
40, 8066, 204, 0, 0, 203, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0
41, 8040, 204, 0, 0, 203, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0
42, 8014, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
43, 7988, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
44, 7962, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
45, 7936, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
46, 7910, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
47, 7884, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
48, 7858, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
49, 7832, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
50, 7806, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
51, 7780, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
52, 7754, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
53, 7728, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
54, 7702, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
55, 7676, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
56, 7650, 204, 0, 1, 203, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0
57, 7637, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
58, 7624, 204, 0, 1, 202, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0
59, 7611, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0
60, 7577, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2
61, 7551, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
62, 7521, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1
63, 7495, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
64, 7469, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
65, 7443, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
66, 7417, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
67, 7391, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
68, 7365, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
69, 7339, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
70, 7313, 203, 0, 1, 202, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
71, 7287, 203, 0, 1, 201, 1, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0
72, 7261, 203, 0, 1, 201, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
73, 7235, 203, 0, 2, 201, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0
74, 7222, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
75, 7209, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
76, 7196, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
77, 7183, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
78, 7170, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
79, 7157, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
80, 7144, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
81, 7131, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
82, 7118, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
83, 7105, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
84, 7092, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
85, 7079, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
86, 7066, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
87, 7053, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
88, 7040, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
89, 7027, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
90, 7014, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
91, 7001, 203, 0, 2, 201, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0
92, 6988, 203, 0, 3, 201, 1, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0
93, 6988, 203, 0, 3, 201, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
94, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0
95, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
96, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
97, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
102, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
103, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
104, 6988, 203, 0, 3, 200, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0
106, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
107, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
108, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
109, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
110, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
111, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
112, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
113, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
114, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
115, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
116, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
117, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
118, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
119, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
120, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
121, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
122, 6988, 203, 0, 3, 200, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
123, 6988, 203, 0, 3, 199, 2, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0
124, 6988, 203, 0, 3, 199, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
125, 6988, 203, 0, 3, 199, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
126, 6988, 203, 0, 3, 199, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
127, 6988, 203, 0, 3, 199, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
128, 6988, 203, 0, 3, 199, 1, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0
129, 6988, 203, 0, 3, 199, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
130, 6988, 203, 0, 3, 199, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
131, 6988, 203, 0, 3, 199, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
132, 6988, 203, 0, 3, 199, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
133, 6988, 203, 0, 3, 199, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
134, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0
135, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
136, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
137, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
138, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
139, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
140, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
141, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
142, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
143, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
144, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
145, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
146, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
147, 6988, 203, 0, 3, 198, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
148, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0
149, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
150, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
151, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
152, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
153, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
154, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
155, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
156, 6988, 203, 0, 3, 197, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
157, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0
158, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
159, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
160, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
161, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
162, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
163, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
164, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
165, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
166, 6988, 203, 0, 3, 196, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
167, 6988, 203, 0, 3, 195, 4, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0
168, 6988, 203, 0, 3, 195, 3, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0
169, 6988, 203, 0, 3, 195, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
170, 6988, 203, 0, 3, 195, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0
171, 6988, 202, 0, 3, 195, 2, 8, 0, 0, 0, 0, 1, 0, 1, 0, 0
172, 6971, 202, 0, 3, 195, 2, 8, 0, 0, 0, 0, 1, 0, 0, 0, 1
173, 6958, 202, 0, 3, 195, 2, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0
174, 6945, 202, 0, 3, 195, 2, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0
175, 6928, 202, 0, 3, 195, 2, 8, 0, 0, 0, 0, 1, 0, 0, 0, 1
176, 6915, 202, 0, 3, 195, 2, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0
177, 6902, 202, 0, 3, 195, 2, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0
178, 6889, 202, 0, 3, 194, 3, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0
179, 6876, 202, 0, 3, 194, 3, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0
180, 6863, 202, 0, 3, 194, 3, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0
181, 6850, 202, 0, 3, 194, 3, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0
182, 6837, 202, 0, 3, 194, 2, 9, 0, 0, 0, 1, 1, 0, 0, 0, 0
183, 6824, 202, 0, 3, 194, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0
184, 6811, 202, 0, 3, 194, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0
185, 6798, 202, 0, 3, 194, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0
186, 6785, 202, 0, 3, 194, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0
187, 6772, 202, 0, 3, 194, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0
188, 6759, 202, 0, 3, 193, 3, 9, 0, 0, 1, 0, 1, 0, 0, 0, 0
189, 6746, 201, 0, 3, 193, 2, 9, 0, 0, 0, 0, 2, 0, 1, 0, 0
190, 6712, 200, 1, 3, 193, 2, 9, 1, 0, 0, 0, 2, 0, 0, 0, 2
191, 6685, 200, 1, 3, 193, 1, 10, 0, 0, 0, 1, 2, 0, 0, 0, 0
192, 6654, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 1
193, 6623, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 1
194, 6596, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
195, 6569, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
196, 6542, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
197, 6515, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
198, 6488, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
199, 6461, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
200, 6434, 200, 1, 3, 193, 1, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
201, 6407, 200, 1, 4, 193, 1, 11, 0, 1, 0, 1, 1, 0, 0, 0, 0
202, 6393, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
203, 6379, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
204, 6365, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
205, 6351, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
206, 6337, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
207, 6323, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
208, 6309, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
209, 6295, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
210, 6281, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
211, 6267, 200, 1, 4, 193, 1, 11, 0, 0, 0, 0, 1, 0, 0, 0, 0
212, 6253, 200, 1, 4, 193, 0, 12, 0, 0, 0, 1, 1, 0, 0, 0, 0
213, 6239, 200, 1, 4, 192, 1, 12, 0, 0, 1, 0, 1, 0, 0, 0, 0
214, 6225, 200, 1, 4, 192, 1, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0
215, 6211, 200, 1, 4, 192, 1, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0
216, 6197, 200, 1, 4, 192, 1, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0
217, 6183, 200, 1, 4, 192, 1, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0
218, 6169, 200, 1, 4, 192, 1, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0
219, 6155, 200, 1, 4, 192, 1, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0
220, 6141, 200, 1, 4, 191, 2, 12, 0, 0, 1, 0, 1, 0, 0, 0, 0
221, 6127, 200, 1, 4, 191, 2, 12, 0, 0, 0, 0, 1, 0, 0, 0, 0
222, 6113, 200, 1, 5, 191, 2, 13, 0, 1, 0, 1, 0, 0, 0, 0, 0
223, 6112, 200, 1, 5, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
224, 6111, 200, 0, 6, 191, 2, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0
225, 6111, 200, 0, 6, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
226, 6111, 200, 0, 6, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
227, 6111, 200, 0, 6, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
228, 6111, 200, 0, 6, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
229, 6111, 200, 0, 6, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
230, 6111, 200, 0, 6, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
231, 6111, 200, 0, 6, 191, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
232, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 1, 0, 0, 0, 0, 0, 0
233, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
234, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
235, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
236, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
237, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
238, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
239, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
240, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
241, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
242, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
243, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
244, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
245, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
246, 6111, 200, 0, 6, 190, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0
247, 6111, 200, 0, 6, 190, 2, 14, 0, 0, 0, 1, 0, 0, 0, 0, 0
248, 6111, 200, 0, 6, 189, 3, 14, 0, 0, 1, 0, 0, 0, 0, 0, 0
249, 6111, 200, 0, 6, 189, 3, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0
250, 6111, 200, 0, 6, 189, 3, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0
251, 6111, 200, 0, 6, 189, 3, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0
252, 6111, 199, 0, 6, 189, 2, 14, 0, 0, 0, 0, 1, 0, 1, 0, 0
253, 6094, 199, 0, 6, 189, 2, 14, 0, 0, 0, 0, 1, 0, 0, 0, 1
254, 6077, 199, 0, 6, 189, 1, 15, 0, 0, 0, 1, 1, 0, 0, 0, 1
255, 6064, 199, 0, 6, 189, 1, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
256, 6051, 199, 0, 6, 189, 1, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
257, 6038, 199, 0, 6, 189, 1, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
258, 6021, 199, 0, 6, 189, 1, 15, 0, 0, 0, 0, 1, 0, 0, 0, 1
259, 6008, 199, 0, 6, 188, 2, 15, 0, 0, 1, 0, 1, 0, 0, 0, 0
260, 5995, 199, 0, 6, 188, 2, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
261, 5982, 199, 0, 6, 188, 2, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
262, 5969, 199, 0, 6, 188, 2, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
263, 5956, 199, 0, 6, 188, 2, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
264, 5943, 199, 0, 6, 188, 2, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
265, 5930, 199, 0, 6, 188, 2, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
266, 5917, 199, 0, 6, 188, 1, 16, 0, 0, 0, 1, 1, 0, 0, 0, 0
267, 5904, 199, 0, 6, 188, 1, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0
268, 5891, 199, 0, 6, 188, 1, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0
269, 5878, 199, 0, 6, 188, 1, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0
